TRI_FACILITY_ID,REGION,FAC_LONGITUDE,FAC_LATITUDE
98661THMPS3000S,10,1223811,453655
40211THGNC4200B,4,854905,381310
60060SCHWT152MC,5,875219,421607
85746LRSNC6701S,9,1105950,320752
46514CCRFR754CO,5,860001,414141
66067TTWTR415ED,7,951548,383805
1971WDHDWY81DAW,3,,
46580HNDND939WM,5,855212,411407
15031SNXXP710MI,3,801040,402054
56378STNDR1131S,5,945744,454410
44314HMLNS2741W,5,813345,410145
26206VRGRNRTE82,3,802546,382520
54889HRTZL300IN,5,920921,452336
46923LXQPMSTATE,5,871800,403300
75802VRNNCPOBOX,6,953505,314416
06490JLLFF354PE,1,731710,410810
36048STHSTLOUIS,4,853433,314542
06067HRTFR1022E,1,724045,413938
80011JHNHH21100,8,1044441,394533
98072NRTHL18715,10,1220830,474050
35806HRRSF14200,4,864507,344024
89115LGHTH4601E,9,1150426,361303
2710WWVRFR444NC,4,,
01373HRDGG393NM,1,723631,422917
49509TRNSP91247,5,854117,425445
44482HRSCCCOCOP,5,805106,411641
03054MRRMCDWHIG,1,713119,425121
01139STRNC320PA,1,722944,420846
53073MLLNM1404P,5,875633,434349
97738CMPST12860,10,1190405,433300
33309HRRSC2101W,4,801030,261213
78249HRRSC5727F,6,983534,293338
99615TRDNT111WM,10,1522416,574707
70710SHNTC9750L,6,0,0
15801BRKPRGUYAV,3,784724,410826
91702SSFDS112WF,9,1175523,340800
19401HNDYHTOWNS,3,752015,400950
29488FLRLF501RE,4,803801,325637
18105LBNNC19THW,3,752930,403530
54568PKLLLAV108,5,,
50525HGMNF721WE,7,934458,434430
26041LCPCHROUTE,3,804824,395410
97222HNNCR2000S,10,1223809,452707
44310PRKRH1000H,5,812921,410553
29631MLLKNPOBOX,4,825115,344120
84330NCRST7285W,8,0,0
52310CMMND22223,7,911135,421524
53209HYDRP3525W,5,875735,430829
85714NSLLN4750S,9,1105700,321000
49423GNZNK40E64,5,860620,424732
50461TZDRY1WALL,7,,
32401CHVRN525WB,4,854003,300928
37743WHTMN1112W,4,824900,361200
75042SSTTR4030F,6,964127,325430
72601HRRSN3304I,6,930903,361448
91504LMTRT2905W,9,1182100,341230
28601DMLND62023,4,812238,354429
33311SFLTR1919N,4,800837,260719
94086MDHLC1250E,9,1215924,372235
72454DRLNGHWY49,6,901108,362225
0214WPRDGM243ME,1,,
40004JDCFB901WI,4,852801,374954
95313PTRSN11946,9,0,0
07105DRLNG825WI,2,740700,430500
74120THJMM31NOR,6,955834,360859
49036CLMXS460JA,5,850300,415615
29180HNCXXNHWY3,4,810604,342417
38502TRWVH1400O,4,852900,360720
24012XXNRN835HO,3,795527,371642
11101BRMNT30004,2,735611,404434
44266THWHT837CL,5,811530,410959
07036LNDNGWOODA,2,741226,403718
67114MSTRP1701S,7,972000,380130
45154TRNTYFRONT,5,835457,390145
19344CLNSR1801H,3,754854,400350
35768WSTPN1005J,4,,34413
33619HRCRS5132T,4,822355,275448
46135HPRTS2200S,5,864812,393851
21078MRCNC1300R,3,760622,393212
7045WCMSCH63991,6,,
80239GNC004965K,8,1045222,394605
04953HPHDN10SPR,1,691700,445000
13203HPHDN810BU,2,760740,430308
36420MCWLLHWY29,4,862850,312405
18032VRSNL258RA,3,,
14779SNCCR175RO,2,784228,420935
08852JHNCDNEWRO,2,743256,402306
45030HMLTN200IN,5,844824,391503
85205MCDNN5000E,9,1114320,332812
21230HRSMN3515M,3,763730,391950
55121WRGRC1170E,5,930907,445122
21219DPNCX4630N,3,0,0
14210HHYMN87889,2,785020,455235
55113MCLC02288W,5,931137,450010
07865BRLSC176TH,2,745313,404849
51105STNDR1221S,7,962321,423010
80403MXRSR5950M,8,1051022,394818
3654WWRNGL838I1,4,,
28328HMLTNHWY24,4,781826,345943
26720NRTHB2000E,3,791948,391551
0809WPHNRY21PAR,2,,
11215MBRGH165SI,2,735930,404028
91311MBTCH8944F,9,1183525,341539
08110CLTXC1500J,2,750221,395828
08543BRSTLRTE20,2,744227,401913
5505WCRDNL15IND,5,,
01853JNFBR27JAC,1,711840,423835
4674WMGNXT13811,5,,
63045DYNMC4349A,7,902753,384626
51459WSTCN461ST,7,943830,420246
47720SFTYK4417S,5,873552,380128
13350HMQCK220PR,2,745920,430130
97818CYTSP200UL,10,1194027,455059
91730HLSTD11355,9,1173600,340303
70508CDNBT700KA,6,920112,301050
76179STHRN8701H,6,971957,325410
08724NCHRC975BU,2,740737,400537
68802CHFTM1924E,7,983009,405157
32671DYCPR3100M,4,820550,290442
36854WSTPNI85VA,4,851329,324851
60618JCBND3434W,5,874300,415358
04103DRNGC135WA,1,701540,434010
60007JFFRS850LU,5,875821,420010
60608PRDCT1550S,5,8765965,418636
06516WSTHV742WA,1,725707,411643
98671JMSRV3420G,10,1221738,453521
5430WLGCYF1327G,5,,
92704JCZZW3000W,9,1175420,334232
92714JCZZW1922B,9,1175019,334204
39204JCKSN1421H,4,,
8700WRNKRL37HIG,6,,
28613JCKSNHWY70,4,811050,354230
44601DFTNC411EA,5,810559,403540
69361WSTRN4179T,7,1033553,415234
76550HMFDS601ET,6,981039,310359
8710WQKRTN2522N,6,,
76703FLTWD2801G,6,970714,313612
94550WNTBR5565T,9,,
02062JTSPR825UN,1,711024,421218
44113WRNRG1730T,5,814042,412842
98607JMSRVNE4TH,10,1222421,453506
97009WSCTT19701,10,1222730,452505
07111MRCNB460CO,2,741400,404240
45419DYTNF477EM,5,841312,395404
45403DYTNP21NBE,5,841026,394551
35044WSLYNHURY2,4,863000,332500
60610WSLYJ400WE,5,875000,415500
15108MRCNC641FO,3,,
90040WSTLC2040C,9,1180921,340030
34695SPLDN1053X,4,824206,275954
41008DYTNWRR2BO,4,850600,384245
51031WLLSD1620I,7,955336,411806
81416WSTRN1454H,8,1080527,384542
47802WSTRN2525P,5,872453,392757
77015DXNDS1919J,6,950900,294548
26301WLLSLRT20S,3,801905,391500
01220JMSRV115HO,1,730630,423845
1155WCRBND1BAYB,2,,
52151LNSNG2320P,7,910959,432015
30354CNPCN3045C,4,842500,333930
48116BRGHT100BR,5,834745,423237
84404WSTRN1225W,8,1115844,411434
76106DBTRC2441N,6,971907,325016
23831WDMRT12100,3,870530,413830
95814WMCXX721NO,9,1212946,383536
71107JMSRV210KA,6,934504,323202
7701WCMXCN533NA,6,,
52057HWKYC1077S,7,913000,423000
47546JSPRC1180E,5,865600,382410
47546JSPRD415E6,5,865508,382307
11237JFSTL1345H,2,735424,404146
46563YNGDR25210,5,861806,412154
48375SPRTN44922,5,,
06026NLSNH2CONN,1,724256,415557
4534WNPMNF825H1,5,,
48116PRRMT1147E,5,0,0
54656FRCFMBLDG2,5,904101,440030
07825JMSLXRTE94,2,745300,405910
71730NTHNYCPERD,6,,
46222MRCNR4717W,5,861413,394713
15644JNNTTNORTH,3,793730,402000
97756DWFRSEASTA,10,1210928,441645
13027JRDNC80EGE,2,760914,430304
68788WSTPNPOBOX,7,970000,420000
62040THJNN900W2,5,900910,384215
43609THJNN2332B,5,833430,413730
25265MRCNLRT62X,3,815535,385727
65109JFFRS1723I,7,921153,382504
28337WSTPNHIGHW,4,783830,343839
62201MRCNB1AMER,5,901110,383605
36345MRCNBHIGHW,4,1221140,312000
29853DYCPR108WE,4,812518,332348
01420JMSRV701WE,1,715100,423400
19380TRNSW1220W,3,753400,395824
08071DCRTN430AN,2,750717,394423
24301JFFRSVALLE,3,804706,370247
28043JCCWNPOBOX,4,814933,352310
50595WHTCN600ST,7,934949,422828
13043CLLNNINGAL,2,754844,430204
52601DMNDVBOX24,7,910730,404730
08003GRPHCONECA,2,745830,395418
76705KCHPT2017K,6,970600,313355
19702STRPW231LA,3,754511,393647
13057MRSLL6666K,2,760444,430539
5482WMCFRL114S1,5,,
85653VRGRNPIMAA,9,1102030,322100
15901SNDRY400FR,3,785500,401900
36804SGTCH2905H,4,851920,323826
84104SNDST1291S,8,1115717,404428
53216VPRZD3364W,5,875716,430531
39213JCKSN228WL,4,901113,302011
2263WTTNVR399KE,3,,
38107HBFLL802RO,4,900146,351057
94544JTBKRPOBOX,9,1220341,373751
79111WYNCH9510W,6,1014027,351435
61046MDLLN15NRC,5,,
95340MLBBT1MALI,9,1203117,371715
72127PNRSTHWY64,6,923410,350901
06073JTSLC68MAT,1,723448,413948
13601KNWLT213FA,2,755402,435832
23701GWLTN2175E,3,762245,364815
63379WBRCS200AC,7,905802,385810
40004FTNGN903NU,4,853000,374845
35674STVCL900CO,4,875100,344445
07057HSCHM5264V,2,740607,405040
77073KNGFB193WH,6,,
72761WBBWH1111E,6,943149,361003
14094GNRLM200UP,2,784433,431000
30336LCHMC5360T,4,843345,334503
22488SDDNV17320,3,770230,382220
37405RPRCR100MA,4,851811,350349
92590FLWSR27455,9,1171025,333037
85043PRCLN4315W,9,1120845,332651
60007WBRVL1099E,5,875900,420100
53012MRGLDW55N1,5,875843,431652
32771SHFBR2650J,4,811704,284818
60473JLPRS16750,5,873714,413507
55075NDRNC275BR,5,,
14206NGNRD55RBE,2,,
46161FRDNB487WM,5,854230,394016
14240CHVRLRIVER,2,785343,425822
91510WBRRC2820O,9,1182049,341201
55414HBFLL520MA,5,931233,445819
77055RCTRS2601S,6,952928,294920
92641LCLMN7311D,9,1180007,334723
06779WBTCH27MAI,1,730459,413512
45212JHDYC4932B,5,393021,844510
54241HMLTN400CO,5,873525,440815
07407WVRMF355E5,2,740713,405415
60633GNNC02638E,5,873325,414000
47130VSSCL701LO,5,854000,381930
46347HNLDF207EM,5,870125,411856
24506WYTCL1104M,3,791311,372253
14605FNGRL418ST,2,773650,430953
84107PWRLN6020S,8,1115352,403825
89015THTCH7300L,9,1150115,360158
35601DMNDWIPSCO,4,870224,343629
97472BHMLMEASTS,10,1230233,434948
17331HNVRS350KI,3,770037,394838
84088FRCHL8540S,8,1115916,403549
21120THMSM500DA,3,764000,393900
47374KMPRD701SN,5,845337,394842
29070JBMRTEASTA,4,812910,335515
58367WLLML213FI,8,993708,485135
30017LFRGG155ZR,4,0,0
00763WRNRLCARRE,2,662100,182710
1462WGTSFC185BU,2,0,0
13856DLMTC44WES,2,70820,421025
93215DLNGRRT1BO,9,1191115,354700
91605WRDNG13444,9,1182724,341219
89023SDNVDUSHWY,9,1160045,363945
02745STRNC105SA,1,705746,414310
8826WMLJMR11CNC,6,,
04058RWNCX37BAR,1,702322,434053
63146DLXCH2331S,7,902600,384217
8903WQKRTL112WB,9,,
13466KRFTNCOUNT,2,751935,424115
19350DLWRNSAWMI,3,754150,394640
61727WLLCC900SO,5,885705,400859
48212FHGHT14275,5,830444,422458
53186WKSHR324WC,5,881359,430012
61329WKSHRCLEVE,5,891350,412247
75041JDCST2713I,6,964030,325345
53212DLCLC4066N,5,875457,430530
00784CPHRMSTATE,2,660913,175858
72143TTHGB100QU,6,914324,351420
48220BRSSF2121B,5,830735,422750
28115CRNSTARMIT,4,804848,353702
77507MRCNC4923B,6,0,0
40065MRCNM1251H,4,851541,381203
98134FLNGN1727A,10,,
33010DLTLB640WE,4,801716,255242
45506TTJBS501WE,5,835453,394923
30161TTXXX29WES,4,851405,341655
45229BPXPL930TE,5,842800,391000
92683DLMRW7150F,9,1180000,334500
31750DLCRMPERRY,4,831500,314130
89403NTDGL20ENT,9,1193314,391607
83318DLMNT305WH,10,1134615,423234
56085DLMNTRT14W,5,944415,441741
23665SRFRC1CESC,3,762120,370423
60007MTLMP1501O,5,875750,420120
60004RKXRY600WU,5,875941,420815
61462WLLSP617SD,5,903801,405508
98902DLMNT108WW,10,1203005,453545
07055THNLL1MARK,2,740710,405140
49007RVCCN148PK,5,853421,421735
47553CNTRYOLDST,5,865451,384037
36523RPRDC5300A,4,880952,302310
92865BRLNG220WE,9,1175113,334913
53204MDCTY1521W,5,875544,430131
90723LCKHR15507,9,1181031,335349
58075MCXXX1300N,8,964024,461147
155524GYSN23IND,3,790235,394804
33069MNRLF1369H,4,800831,261415
61603VXFPRFOOTO,5,893320,404305
73123GLFST7400N,6,973830,353117
47802VYHLLBUILD,5,872130,393030
46801TTRSP3700E,5,850500,410300
06851DLXCHWILLA,1,732310,410745
23234DLXCH3405C,3,772551,372832
95950LSDSN1085H,9,1215061,385789
48416XPLRR3950B,5,825900,431300
14891WTKNSSALTP,2,765346,422422
30188WTKNS308BE,4,843040,340716
20878WTKNS700QU,3,771328,390820
48060HPPLZ2415D,5,822708,425708
24112PRLLM825FI,3,795052,364117
98110WYCKF5350C,10,1223000,473700
91748PCLTH18030,9,1175722,340118
93631DLMNTKERNM,9,1192539,370410
07432TTMRLGODWI,2,740856,405940
60618TTMCD3500N,5,874243,415640
35580LBMPW460GO,4,871150,333850
53925MYSTL100CO,5,890140,432043
93625DLMNT8250S,9,1193933,363659
85231MLLRD15790,9,1113058,324414
29673DLTWD750ES,4,822634,344307
06460WRNRL10WEB,1,730217,411352
15944CNMGHRTE20,3,790315,402300
60176WSCNS9521W,5,875151,415858
50703QLTYM410RA,7,921900,422930
27834VRMNTPOBOX,4,772154,353908
98201TRCTN1028W,10,1201300,480000
07109WLLCT25MAI,2,740842,404651
79602VCTRQ3501M,6,994343,322424
56171LLNTN84412,5,944230,434023
19606STLWR3600P,3,755540,402009
66219DLXCH15505,7,944600,385617
5654WCNSLD92AIR,5,,
79066RNTRN5MILE,6,1010202,353030
48218FRTZP255MA,5,830707,421623
11804HTMC0160SW,2,732638,404543
79907TNYLM1137T,6,1062220,313604
44306TRDCC1081R,5,812923,410209
77041GRDSM11502,6,953458,295238
98178GRDSM13535,10,1222152,472904
72956THRMT3003I,6,941925,352525
86329RNTPRIRONK,9,1121434,343017
27407GLFRD4201W,4,795202,360329
47446NTDTC1201W,5,862827,384344
27360THMSVEGUIL,4,800440,355315
60411THRLL26THS,5,873636,412929
16101LLWDD700MO,3,802100,405900
63129WHTRD9797R,7,901935,383238
48227NVRTC14841,5,831008,422352
30318FNLCH2970P,4,842907,334819
53581RCHLNFOUND,5,902226,431907
5358WCRDNL131EH,5,,
0670WHYDNK15MER,1,,
89706CHMLN2801L,9,1194554,391158
68702WLNTG606PH,7,972512,420205
705604DCRR4911S,6,915023,295636
55106DVNCC958PR,5,930230,445815
2385WSTTSS345UN,3,,
5359WSFCNC111KE,5,,
94565NNCRB2000L,9,1214130,380050
04084GTPRDROUTE,1,703302,434403
07606TNSNNHUYLE,2,740303,405206
16254CLNYFEXIT8,3,792530,411355
98107WSMRC1451N,10,1222225,473944
95765VRNNC3715A,9,1211748,384852
24590NRYLGBIRDS,3,783006,374740
23324TXCRFFOOTO,3,761722,364750
17701LNRLT2121R,3,770302,411341
16335DDSPRMILLS,3,800956,413720
82716WSTRNEXIT2,8,1051700,441525
08886KHNRN5155R,2,740532,403834
77978TXSLQFM159,6,963318,283846
01887TXTRN201LO,1,710918,423219
17506MHBYN1194M,3,760230,400712
74107FNTBL555WE,6,955949,360616
24112MHLRN175ME,3,795237,364341
10706PLHLC1RAIL,2,735308,405915
57401TCFRV515CO,8,982630,452816
9800WCSTCW182MS,10,,
92705DNTLM1800E,9,1173030,334230
24064WBSTRROUTE,3,794925,372130
07072TCHNC150GR,2,454830,132710
01041DNNSNONEWA,1,723615,421145
29555WLLMNPOBOX,4,792600,335000
17011CNTRL2000H,3,765451,401401
77075NNCRB9200T,6,951717,293737
35904NNCRB412VA,4,860305,340047
17754GTPRD1050E,3,765410,411450
36608NNMTL8375Z,4,881415,304215
63834GTSRB1300S,7,892039,365353
49504MSSLN960FR,5,,
34622PRTCR10500,4,824151,275200
39301PCMSS4412I,4,884321,322114
17003SRMYFFRTIN,3,763855,402656
17113DRBND2716S,3,,
24340PPLCHPOBOX,3,814640,364615
06062GNRLL41WOO,1,725125,414025
49971BHPCPPOBOX,5,893401,464546
19355GNRLL205GR,3,753234,400327
98108GNRLL220SD,10,1221500,473200
94621PPSCL94081,9,1221130,374500
44113QLNNT2201W,5,814129,412918
43138KYNSB1WEST,5,822430,393215
60623PSCBV1821S,5,874403,415120
59019MNTNS1STER,8,1083449,454505
94509GYLRD1779W,9,1204605,380122
95691RCPRD1601S,9,1213055,383225
28001RMNDN1135M,4,801048,352224
59802LSNPC3300R,8,1140145,465259
60638BYLMD5151W,5,874500,414533
77553SCSTGFRTPI,6,944615,292000
60007PRFCT775MO,5,875832,415959
51401GNRLL1803R,7,945324,420437
70459SLDLLPOBOX,6,894902,302007
46818GCNCX14520,5,851016,411302
60071GRDNC5710K,5,881833,422850
30906THPQCNEWSA,4,815718,332020
17517LPPRT1658D,3,760345,401312
37873FRMRT377PH,4,824843,362822
65610WLCRP304SW,7,933343,370342
48603SGNWC95MID,5,840219,432459
42348LCTMT1660S,4,864652,375610
02703GYTBR20JOH,1,711732,415606
37129GNRLL2150N,4,862525,355252
7704WBKRHG992SH,6,,
84651LBRTY1199W,8,,
07457PRSTG21COT,2,741820,405920
46203FRSTN3525S,5,860343,394255
7813WSPHLT29649,6,,
52001DBQPC2350K,7,903912,423117
47586GNRLL13THP,5,864548,375746
48056PNTCP701NO,5,831600,423800
46517GSKTP1810W,5,855716,414030
55344RSMNT7676E,5,922636,445220
17537XDCRP829PA,3,761430,400000
33167FLXBL3225N,4,801504,255216
2603WCLRFR225NE,3,,
28164GSTNC200SM,4,810629,352128
24592RTPCXSTATE,3,785605,364422
47980RBBRMUSRTE,5,865224,404537
06604RDKNW560NO,1,731140,411130
95205RGFDS1400E,9,1211604,375818
06450BRNDN30MAY,1,722307,412363
30336VNTGN4530F,4,843200,334600
29461GTSRB1BELT,4,800100,331000
02173RYTHN131SP,1,470528,425432
75233THQKR2822G,6,965200,324300
45246PMBBB518WC,5,842906,391812
32602GTSNRHIGHW,4,822600,294639
90266TRWNC3001A,9,1182240,335340
91303RCKWL6633C,9,1183554,341128
48640QNTMC4702J,5,841020,433630
60139WBSTR704EF,5,,
80401TRGNN2510T,8,1051256,394537
16263SSNLLRTE85,3,791956,404756
7833WCSTLC611EH,6,,
77389PLYFR2400S,6,952716,300515
6013WPNTRF14MUI,5,,
18102LMNTS1WALL,3,752725,403658
17777WTSNTRTE40,3,765105,410410
6013WZNGWV1545W,5,,
56007MDWST2417M,5,932020,433737
97203NCLGR14003,10,1224657,453728
19440BGMFG3067U,3,751713,401739
77564DSTTNEOFHW,6,943749,300825
02072MRSNC44CAM,1,710411,420644
95035PCBNG1478G,9,1215928,372336
17847MLTNS6CANA,3,765100,410030
64130WNSCR4821C,7,943141,390215
54703MDWST4631M,5,912901,445107
53014FLYPL44WAL,5,880917,440204
60090SGRDH1351S,5,875532,420551
76301RGSST110IN,6,980000,340000
74960TYSNFRTE2B,6,943653,354944
60140WRMDWALLEN,5,883131,420630
91406NRDSK16000,9,1182820,341302
07724MTLLR1COLD,2,746510,401718
44062GLDKY14910,5,810305,412743
36202WLLCM1803C,4,854812,333736
52404WRNWR40012,7,914100,420000
54703PDMBR2800M,5,912822,445153
11354NRTHM12012,2,735051,404622
77520NTRLG3601D,6,950055,294508
7742WBRKSH1932F,6,,
46514PNTSS53894,5,855716,414030
92121LCTRN6731C,9,1171028,325438
07512LCTRN25MAD,2,741403,414528
53095GHLCM143WA,5,881043,432524
20775SPCLP9700S,3,764553,390605
48288TRDRV3675E,5,830230,422630
42539MRPHYRT6BO,4,845735,371602
19034MCNLCCAMPH,3,751229,400728
92025DSLNT1238A,9,1170613,330716
00751DSSTNKM156,2,661622,175816
84404CHRML2150N,8,1120039,411748
19090NVFCM525DA,3,750700,400700
75455MNTCLOFFFM,6,950230,330530
18017PRTNP2290A,3,752538,403900
15206NBSCB6425P,3,795458,402725
19460CRMBYTOWNA,3,753150,400905
08873FNTNT400BC,2,745499,403432
7371WRSVLL3953C,6,,
60164DYNBR65EAS,5,875343,415358
45036DSGNV1004W,5,392610,341420
53051BNSNMN90W1,5,880531,431058
47546DSGNN919E1,5,865508,382307
02864KNTCX111MA,1,712600,415600
94540BRKLY25500,9,1220708,373759
27330THSND546HA,4,790955,352755
75090RLQDL6436U,6,963629,333259
60188KNSCS475RA,5,880659,415436
53227BRDLY7020W,5,875950,430941
85043CRLLL4910W,9,1120221,333028
29492MKS001980C,4,795316,325503
25193LKRNCPOBOX,3,813418,380029
85282MTRLN2900S,9,1115813,332354
90723STNCX7517J,9,1181010,335334
01201GNRLL100WO,1,731310,422700
56502SJLCT22650,5,955545,464757
44280MDRNT700LI,5,815359,411530
95014NTRSL10900,9,1220548,371816
53805PCHNY91MRR,5,904123,430832
60506WLKRP840NR,5,881957,414625
44411PNNZL9842S,5,810208,410127
60609NTRST3800S,5,873822,415228
42053NTLTL4310R,4,885313,370504
01420GNRLL166BO,1,714807,423500
47390WRKHR940SS,5,845000,401215
37406DXNDS3510N,4,851706,350149
78741DVNCD5204E,6,974316,301303
48216DTRTF1801W,5,830356,421915
91780CRWNM4343T,9,1180320,340512
4605WKNSFD917ED,5,,
04976DXTRSMILLS,1,694427,445408
95054WDMDC5101L,9,1215730,372400
46947NTRCT1031N,5,575603,720300
01102WFYNG111LY,1,723530,420624
60632WHBRB3650S,5,783000,410000
44676DMNTP453WM,5,820149,404050
7902WCRGLL2888F,6,,
01929LBRTYESSEX,1,704644,423738
77028NTRNT7625P,6,951713,294955
45238BXTRP5500M,5,843730,390809
18327NSTRMINTER,3,750830,405916
90022NLNDC5991B,9,1180329,335548
96766THLHP2970K,9,1592230,215939
93657GNRLC1075N,9,1193230,364230
79035XCLCRBOX57,6,1024623,343556
60521NNPHS453CO,5,875542,414546
02865SHFFR1CROW,1,712845,415530
46226MRFDC6996E,5,860248,394859
07055LNDRS90DAY,2,742229,405230
06260NTRNTPARKS,1,715309,415308
19116NTRNT2100E,3,750015,400651
30336WRGRC5225P,4,843331,334513
28359FLTWDHWY74,4,791048,344041
7703WNNVXD431NS,6,,
93728PCFCC1616W,9,1194946,364543
61615NTRNT8401N,5,893647,404748
21044WRGRC7379R,3,765417,391126
38127DLCRP1554T,4,900203,351105
90201NKSYS5698B,9,,
90224MRTBR201MA,9,1181316,335213
71107NTRNT1212T,6,935100,323322
53051WCKRCN92W1,5,880604,431122
7909WNBLMD1564C,6,,
55396MDMRCNORTH,5,924107,441806
1932WCGSMC2WAVE,3,,
6607WJFFRS778LE,7,,
7952WHMLNGFM333,6,,
7734WWTHRF7587H,6,,
97123DMNDC600SW,10,1225945,453052
46207DMNDC402KE,5,861000,394500
96006HYDNH12MIL,9,1205249,405951
19426SPRRT3900G,3,752614,401104
19512CMPBL301SO,3,753819,401940
02194NTRNT300SE,1,711254,421811
76011MGLDV60911,6,970622,324408
02062NNVTV189DE,1,711140,421120
52761KSTLCRR5PE,7,910131,412200
07508MNNRT293MA,2,741111,405615
44903MNSFL500NO,5,823050,404620
01001DFMCR99ABR,1,723728,420349
37774VYTRNPOBOX,4,842110,354350
60638WBSHF6850W,5,84730,414600
16872SNCNC107WM,3,775300,401600
34946WRGRC2540N,4,802006,272834
63108NTRCN3647B,7,901348,383835
60624CHCGN4112W,5,874341,415309
70186MDRLL6101F,6,900205,300134
90023LNDBR2900S,9,1181000,345900
53051LPPRTW142N,5,880512,431052
45232NTRCN4660S,5,843101,390952
80502LNGMN450FR,8,1044908,401338
65803HWKRP4500P,7,931302,371458
68117NTRNT6664L,7,960230,411230
78653WJGRS7811B,6,973100,301600
04047VLCNL100MO,1,705334,434851
39401NLNDC2501I,4,891908,312051
01085GNRLB61UNI,1,724408,470742
97124NTLCR5200N,10,1225530,453130
35550VLCNRPOBOX,4,871013,334530
75418GNRLC800E2,6,961026,333428
60632WWHNR3233W,5,874225,414945
30344NTRNT2323N,4,842510,334127
55411CMSTN6526T,5,,
60638MTLMT72SNA,5,0,0
17603NTLLG330ED,3,761751,420408
47933NLNDC810NE,5,865233,400254
93247GNRLC851NO,9,1190456,361255
19036TNRSP24GLE,3,751726,395349
42501GNRLLWESTU,4,841715,370615
2761WCRLNS862BA,4,,
74362GLDBN69AAT,6,951600,361440
08360VNLND1611W,2,750322,393037
30066VNNGS1650C,4,843142,335925
53081VNYLP3123S,5,874250,434312
45236VCKRS9027S,5,842445,391325
07652VRSPR22SPR,2,745401,413021
33426FLRNT2921N,4,800320,263530
75006VNYLX1420V,6,965437,325731
46725NDNFRRR2ST,5,852743,410520
52742VRTXCHIGHW,7,903000,414500
08057NCRNF858NL,2,745900,395800
55450SRFRC760MI,5,931257,445344
48722VLSCF5917D,5,432600,835200
91744VLSCF125NO,9,1180030,340230
54216THVLL23KIL,5,872956,442725
90047KNDSN1900W,9,1181840,335920
2758WRGSRD525UN,4,,
02136MGNSM98BUS,1,711300,422500
14788KYSTNRTE41,2,782200,420400
06010LCKNT575BI,1,725403,413905
00758NDSTRRD866,2,661154,182500
80301KRYPT5660C,8,1051648,400800
90746LGGTT16631,9,1181556,335246
67565KNSSRWESTH,7,990315,383215
61068SLGNC400N1,5,890443,415525
91745NDSTR15378,9,1175746,340112
45346FLRDP1855S,5,844253,395810
10970BRRLB2QUAK,2,740230,411130
77092NDSTR5521M,6,952820,294910
7861WCNTXM11JAC,6,,
49068MRSHL450LE,5,845752,421558
61102NRTHR716CE,5,890608,421617
80223GGRGT1751S,8,1045925,394109
61103SPCLT2801H,5,890500,421820
54154CRMTC209MA,5,880839,445310
92055MRNCRPOBOX,9,1172040,331735
2803WBRLCM5CRRE,4,,
56087VGRNF101SC,5,945324,441418
76110TRNTY3001W,6,972116,324117
6111WZNTHC52ZEN,5,,
30249VKNGF534HW,4,835600,335110
44035GNRLN154SO,5,820509,412218
00617GNRLNTOMAS,2,662718,182718
01862GNRLL10HIG,1,724524,425459
37138VSNBT3321O,4,864000,361700
46360NDNND1801K,5,865359,414200
60650VCTRP5750W,5,874608,415200
8063WCSTLC122E4,8,,
22801VCTRN810NO,3,785205,382713
91730GNRLD11000,9,1173400,340500
98134NDSTR24116,10,1221929,473457
35404KPPRS5400R,4,872820,331506
46793NDNDC105IN,5,850254,412621
95125GNRLL175CU,9,1215150,371810
02155GNRLL320MI,1,710633,422525
05401GNRLLINDUS,1,731311,442651
87102CRMLN500BR,6,1063840,350445
55344VKNGP7000W,5,932355,445233
33714VKNGY61014,4,824137,274937
56071MNNST4077T,5,933459,443304
5609WCNGRF2351B,5,,
8163WGLGYP74HIG,8,,
17404NVRTF730VO,3,764448,395914
64068GYSFD405SL,7,1346,892510
17931WHLBRMOREA,3,764110,404654
21791LHGHP117SO,3,771030,393330
97123GRFFT1930S,10,1225738,453021
43420GRTLK1101N,5,830639,412128
30378RYLCX600RA,4,843120,334607
38109GNNPR2860H,4,900400,350439
42437GNNPRHIGHW,4,875112,374152
45385VRNYP915TR,5,835705,394050
11377VRNNP33185,2,792736,632500
40203VBMCR1402W,4,854608,381537
81144SCHLL120NB,8,1060856,373501
8263WJWLLGSECTI,8,,
57702BHPLB409DE,8,1031554,440520
71467HNTPLRT1BO,6,922500,313600
49007MPRLD3334N,5,883453,421928
47711NDNND817MA,5,873225,375940
20774NWDWN16001,3,764331,385249
30209JWLLM1194A,4,,
48058GNRLM900BA,5,831740,423941
60630CNTNN4711W,5,874450,415020
8293WBLCKS17962,8,,
93021GNRLP554FL,9,1185300,341800
03079NVXCR3OLDR,1,711230,424700
53707VNTNM1919N,5,892015,430831
48207GNRLP6547S,5,830100,422142
89115RBLLC5054N,9,1150234,361506
2210WCHDQRRUTES,3,0,0
24301XLYNC101XA,3,804451,370244
51110DSYNT55001,7,962130,422430
07436VRNPR175RT,2,741418,410137
82716GLLTT3101S,8,1053000,441700
75041VRNCX2800W,6,964015,325241
53132GNRLT5215W,5,875852,425201
29611MRCNW8100W,4,822800,355344
28603MPCTFPOBOX,4,812615,354320
91505MGTRN3611N,9,,
55433QLTYS38090,5,931615,450757
07093HLLCR54356,2,740112,404703
46540SNNYB2114T,5,,
01843RTXSR110GL,1,711103,424113
